repository,name,value
https://github.com/TimeMagazine/babynames,Number of commits,38.0
https://github.com/TimeMagazine/babynames,Number of branches,1.0
https://github.com/times/cardkit,Number of files,121.0
https://github.com/times/cardkit,Number of stars,248.0
https://github.com/times/cardkit,Number of contributors,7.0
https://github.com/times/cardkit,Number of forks,68.0
https://github.com/times/cardkit,Number of commits,131.0
https://github.com/times/cardkit,Number of branches,3.0
https://github.com/propublica/guides,Number of files,7.0
https://github.com/propublica/guides,Number of stars,482.0
https://github.com/propublica/guides,Number of contributors,13.0
https://github.com/propublica/guides,Number of forks,97.0
https://github.com/propublica/guides,Number of commits,155.0
https://github.com/propublica/guides,Number of branches,3.0
https://github.com/voxmedia/meme,Number of files,33.0
https://github.com/voxmedia/meme,Number of stars,740.0
https://github.com/voxmedia/meme,Number of contributors,9.0
https://github.com/voxmedia/meme,Number of forks,249.0
https://github.com/voxmedia/meme,Number of commits,89.0
https://github.com/voxmedia/meme,Number of branches,1.0
https://github.com/nprapps/app-template,Number of files,143.0
https://github.com/nprapps/app-template,Number of stars,1109.0
https://github.com/nprapps/app-template,Number of forks,170.0
https://github.com/nprapps/app-template,Number of contributors,18.0
https://github.com/nprapps/app-template,Number of commits,857.0
https://github.com/nprapps/app-template,Number of branches,8.0
https://github.com/newsapps/beeswithmachineguns,Number of contributors,31.0
https://github.com/newsapps/beeswithmachineguns,Number of commits,168.0
https://github.com/newsapps/beeswithmachineguns,Number of stars,3502.0
https://github.com/newsapps/beeswithmachineguns,Number of forks,394.0
https://github.com/newsapps/beeswithmachineguns,Number of files,10.0
https://github.com/newsapps/beeswithmachineguns,Number of branches,2.0
https://github.com/NYTimes/objective-c-style-guide,Number of contributors,41.0
https://github.com/NYTimes/objective-c-style-guide,Number of commits,247.0
https://github.com/NYTimes/objective-c-style-guide,Number of stars,4259.0
https://github.com/NYTimes/objective-c-style-guide,Number of forks,964.0
https://github.com/NYTimes/objective-c-style-guide,Number of files,9.0
https://github.com/NYTimes/objective-c-style-guide,Number of branches,10.0
https://github.com/fivethirtyeight/data,Number of files,562.0
https://github.com/fivethirtyeight/data,Number of stars,4660.0
https://github.com/fivethirtyeight/data,Number of forks,1652.0
https://github.com/fivethirtyeight/data,Number of contributors,26.0
https://github.com/fivethirtyeight/data,Number of commits,597.0
https://github.com/fivethirtyeight/data,Number of branches,3.0
https://github.com/SamyPesse/How-to-Make-a-Computer-Operating-System,Number of contributors,37.0
https://github.com/SamyPesse/How-to-Make-a-Computer-Operating-System,Number of commits,239.0
https://github.com/SamyPesse/How-to-Make-a-Computer-Operating-System,Number of files,447.0
https://github.com/SamyPesse/How-to-Make-a-Computer-Operating-System,Number of stars,13957.0
https://github.com/SamyPesse/How-to-Make-a-Computer-Operating-System,Number of forks,2430.0
https://github.com/SamyPesse/How-to-Make-a-Computer-Operating-System,Number of branches,1.0
https://github.com/inaka/elvis,Number of contributors,32.0
https://github.com/inaka/elvis,Number of commits,530.0
https://github.com/inaka/elvis,Number of files,29.0
https://github.com/inaka/elvis,Number of stars,232.0
https://github.com/inaka/elvis,Number of forks,58.0
https://github.com/inaka/elvis,Number of branches,7.0
https://github.com/ndmitchell/hlint,Number of contributors,42.0
https://github.com/ndmitchell/hlint,Number of commits,2245.0
https://github.com/ndmitchell/hlint,Number of files,88.0
https://github.com/ndmitchell/hlint,Number of stars,360.0
https://github.com/ndmitchell/hlint,Number of forks,59.0
https://github.com/ndmitchell/hlint,Number of branches,2.0
https://github.com/rodjek/puppet-lint,Number of commits,785.0
https://github.com/rodjek/puppet-lint,Number of contributors,56.0
https://github.com/rodjek/puppet-lint,Number of files,87.0
https://github.com/rodjek/puppet-lint,Number of stars,612.0
https://github.com/rodjek/puppet-lint,Number of forks,169.0
https://github.com/rodjek/puppet-lint,Number of branches,11.0
https://github.com/clutchski/coffeelint,Number of commits,861.0
https://github.com/clutchski/coffeelint,Number of contributors,63.0
https://github.com/clutchski/coffeelint,Number of files,139.0
https://github.com/clutchski/coffeelint,Number of stars,825.0
https://github.com/clutchski/coffeelint,Number of forks,157.0
https://github.com/clutchski/coffeelint,Number of branches,8.0
https://github.com/coala/coala,Number of contributors,182.0
https://github.com/coala/coala,Number of commits,3262.0
https://github.com/coala/coala,Number of branches,90.0
https://github.com/coala/coala,Number of files,326.0
https://github.com/coala/coala,Number of stars,948.0
https://github.com/coala/coala,Number of forks,401.0
https://github.com/pre-commit/pre-commit,Number of files,154.0
https://github.com/pre-commit/pre-commit,Number of stars,1067.0
https://github.com/pre-commit/pre-commit,Number of forks,87.0
https://github.com/pre-commit/pre-commit,Number of contributors,20.0
https://github.com/pre-commit/pre-commit,Number of commits,690.0
https://github.com/pre-commit/pre-commit,Number of branches,2.0
https://github.com/yaniswang/HTMLHint,Number of files,84.0
https://github.com/yaniswang/HTMLHint,Number of stars,1321.0
https://github.com/yaniswang/HTMLHint,Number of contributors,20.0
https://github.com/yaniswang/HTMLHint,Number of commits,201.0
https://github.com/yaniswang/HTMLHint,Number of forks,155.0
https://github.com/yaniswang/HTMLHint,Number of branches,2.0
https://github.com/checkstyle/checkstyle,Number of contributors,103.0
https://github.com/checkstyle/checkstyle,Number of commits,5753.0
https://github.com/checkstyle/checkstyle,Number of files,1863.0
https://github.com/checkstyle/checkstyle,Number of stars,1585.0
https://github.com/checkstyle/checkstyle,Number of forks,707.0
https://github.com/checkstyle/checkstyle,Number of branches,1.0
https://github.com/oclint/oclint,Number of files,342.0
https://github.com/oclint/oclint,Number of stars,1612.0
https://github.com/oclint/oclint,Number of contributors,20.0
https://github.com/oclint/oclint,Number of commits,902.0
https://github.com/oclint/oclint,Number of forks,215.0
https://github.com/oclint/oclint,Number of branches,1.0
https://github.com/golang/lint,Number of files,41.0
https://github.com/golang/lint,Number of contributors,30.0
https://github.com/golang/lint,Number of stars,1642.0
https://github.com/golang/lint,Number of commits,133.0
https://github.com/golang/lint,Number of forks,182.0
https://github.com/golang/lint,Number of branches,1.0
https://github.com/csscomb/csscomb.js,Number of files,532.0
https://github.com/csscomb/csscomb.js,Number of stars,1935.0
https://github.com/csscomb/csscomb.js,Number of contributors,25.0
https://github.com/csscomb/csscomb.js,Number of forks,265.0
https://github.com/csscomb/csscomb.js,Number of commits,584.0
https://github.com/csscomb/csscomb.js,Number of branches,3.0
https://github.com/PyCQA/pycodestyle,Number of contributors,74.0
https://github.com/PyCQA/pycodestyle,Number of commits,956.0
https://github.com/PyCQA/pycodestyle,Number of files,58.0
https://github.com/PyCQA/pycodestyle,Number of stars,2023.0
https://github.com/PyCQA/pycodestyle,Number of forks,427.0
https://github.com/PyCQA/pycodestyle,Number of branches,10.0
https://github.com/brigade/scss-lint,Number of contributors,86.0
https://github.com/brigade/scss-lint,Number of commits,1124.0
https://github.com/brigade/scss-lint,Number of files,216.0
https://github.com/brigade/scss-lint,Number of stars,2627.0
https://github.com/brigade/scss-lint,Number of forks,389.0
https://github.com/brigade/scss-lint,Number of branches,1.0
https://github.com/CSSLint/csslint,Number of contributors,49.0
https://github.com/CSSLint/csslint,Number of commits,406.0
https://github.com/CSSLint/csslint,Number of files,136.0
https://github.com/CSSLint/csslint,Number of stars,3551.0
https://github.com/CSSLint/csslint,Number of forks,431.0
https://github.com/CSSLint/csslint,Number of branches,3.0
https://github.com/jscs-dev/node-jscs,Number of commits,1973.0
https://github.com/jscs-dev/node-jscs,Number of contributors,233.0
https://github.com/jscs-dev/node-jscs,Number of files,545.0
https://github.com/jscs-dev/node-jscs,Number of stars,5121.0
https://github.com/jscs-dev/node-jscs,Number of forks,561.0
https://github.com/jscs-dev/node-jscs,Number of branches,3.0
https://github.com/koalaman/shellcheck,Number of contributors,32.0
https://github.com/koalaman/shellcheck,Number of commits,781.0
https://github.com/koalaman/shellcheck,Number of files,37.0
https://github.com/koalaman/shellcheck,Number of stars,5417.0
https://github.com/koalaman/shellcheck,Number of forks,295.0
https://github.com/koalaman/shellcheck,Number of branches,2.0
https://github.com/eslint/eslint,Number of contributors,442.0
https://github.com/eslint/eslint,Number of commits,5379.0
https://github.com/eslint/eslint,Number of files,1393.0
https://github.com/eslint/eslint,Number of stars,6595.0
https://github.com/eslint/eslint,Number of forks,1273.0
https://github.com/eslint/eslint,Number of branches,27.0
https://github.com/jshint/jshint,Number of commits,1892.0
https://github.com/jshint/jshint,Number of contributors,226.0
https://github.com/jshint/jshint,Number of files,191.0
https://github.com/jshint/jshint,Number of stars,6952.0
https://github.com/jshint/jshint,Number of forks,1483.0
https://github.com/jshint/jshint,Number of branches,6.0
https://github.com/bbatsov/rubocop,Number of contributors,328.0
https://github.com/bbatsov/rubocop,Number of commits,5635.0
https://github.com/bbatsov/rubocop,Number of files,930.0
https://github.com/bbatsov/rubocop,Number of stars,7135.0
https://github.com/bbatsov/rubocop,Number of forks,1139.0
https://github.com/bbatsov/rubocop,Number of branches,4.0
https://github.com/ocaml/opam,Number of contributors,72.0
https://github.com/ocaml/opam,Number of commits,5545.0
https://github.com/ocaml/opam,Number of files,309.0
https://github.com/ocaml/opam,Number of stars,473.0
https://github.com/ocaml/opam,Number of forks,154.0
https://github.com/ocaml/opam,Number of branches,11.0
https://github.com/NuGet/Home,Number of files,7.0
https://github.com/NuGet/Home,Number of stars,514.0
https://github.com/NuGet/Home,Number of contributors,19.0
https://github.com/NuGet/Home,Number of forks,92.0
https://github.com/NuGet/Home,Number of commits,88.0
https://github.com/NuGet/Home,Number of branches,11.0
https://github.com/ruslo/hunter,Number of files,815.0
https://github.com/ruslo/hunter,Number of contributors,31.0
https://github.com/ruslo/hunter,Number of commits,2624.0
https://github.com/ruslo/hunter,Number of stars,604.0
https://github.com/ruslo/hunter,Number of forks,110.0
https://github.com/ruslo/hunter,Number of branches,4.0
https://github.com/freshshell/fresh,Number of files,14.0
https://github.com/freshshell/fresh,Number of contributors,7.0
https://github.com/freshshell/fresh,Number of stars,735.0
https://github.com/freshshell/fresh,Number of commits,297.0
https://github.com/freshshell/fresh,Number of forks,63.0
https://github.com/freshshell/fresh,Number of branches,8.0
https://github.com/atom/apm,Number of contributors,56.0
https://github.com/atom/apm,Number of commits,1752.0
https://github.com/atom/apm,Number of files,294.0
https://github.com/atom/apm,Number of stars,833.0
https://github.com/atom/apm,Number of forks,171.0
https://github.com/atom/apm,Number of branches,8.0
https://github.com/spmjs/spm,Number of files,67.0
https://github.com/spmjs/spm,Number of contributors,11.0
https://github.com/spmjs/spm,Number of stars,906.0
https://github.com/spmjs/spm,Number of forks,196.0
https://github.com/spmjs/spm,Number of commits,1029.0
https://github.com/spmjs/spm,Number of branches,6.0
https://github.com/gpmgo/gopm,Number of files,45.0
https://github.com/gpmgo/gopm,Number of forks,112.0
https://github.com/gpmgo/gopm,Number of contributors,15.0
https://github.com/gpmgo/gopm,Number of stars,1236.0
https://github.com/gpmgo/gopm,Number of commits,410.0
https://github.com/gpmgo/gopm,Number of branches,1.0
https://github.com/volojs/volo,Number of files,136.0
https://github.com/volojs/volo,Number of stars,1357.0
https://github.com/volojs/volo,Number of contributors,12.0
https://github.com/volojs/volo,Number of commits,362.0
https://github.com/volojs/volo,Number of forks,100.0
https://github.com/volojs/volo,Number of branches,7.0
https://github.com/caolan/jam,Number of files,77.0
https://github.com/caolan/jam,Number of stars,1543.0
https://github.com/caolan/jam,Number of contributors,16.0
https://github.com/caolan/jam,Number of commits,278.0
https://github.com/caolan/jam,Number of forks,107.0
https://github.com/caolan/jam,Number of branches,5.0
https://github.com/rubygems/rubygems,Number of contributors,244.0
https://github.com/rubygems/rubygems,Number of commits,6869.0
https://github.com/rubygems/rubygems,Number of files,389.0
https://github.com/rubygems/rubygems,Number of branches,31.0
https://github.com/rubygems/rubygems,Number of stars,1687.0
https://github.com/rubygems/rubygems,Number of forks,868.0
https://github.com/rust-lang/cargo,Number of contributors,270.0
https://github.com/rust-lang/cargo,Number of commits,3685.0
https://github.com/rust-lang/cargo,Number of files,244.0
https://github.com/rust-lang/cargo,Number of stars,1960.0
https://github.com/rust-lang/cargo,Number of forks,479.0
https://github.com/rust-lang/cargo,Number of branches,5.0
https://github.com/tmux-plugins/tpm,Number of files,44.0
https://github.com/tmux-plugins/tpm,Number of contributors,11.0
